idJeu;Nom du jeu;Auteur;Éditeur;nb joueurs;âge min;Durée;Type;Notice;Zone plan;Zone bénévole;idZone;À animer;Reçu;Mécanismes;Thèmes;Tags;Description;Image;Logo;Vidéo
938;Doggerland;Laurent Guilbert, Jérôme Daniel Snowrchoff;Super Meeple;1 à 4 joueurs;14 ans;120 mn;Experts;https://feaxog.db.files.1drv.com/y4mvohY0fXTSnrJ2uNotKBMNlfXKOd7J3hey78QlMpe_2joqRPcu7ytiRIzVvlD0Q0utqBe90u4Xdsr1KFL1MBEuH_gWJeCLcNwG6VptwhenZ_cK7cn21drMyO_WgNeIjMrWP7oNNtTUJg0oUePyT85qd68MNe4hsYx2QuWPkyHdwAapmhTEukD-ILWTuAWgaZT_oKFaaZ4tv-Rcggl44kjNg;Antigone-Sud 4;Antigone-Sud 4b;206;oui;oui;Pose d’ouvriers dés;Préhistoire;Préhistoire,Pose d’ouvriers dés;Doggerland est un jeu de programmation d’actions et de développement par mécanisme de pose d’ouvriers lors de la préhistoire sur un paysage variable à chaque partie et dans lequel vous devrez développer votre clan pour laisser une trace de votre existence ! Votre but est de survivre et vous développer face aux rigueurs des saisons grâce aux ressources découvertes lors de vos expériences et les outils que vous allez fabriquer. Hélas, les ressources récoltées vont s’épuiser et votre village sera amené à migrer vers des contrées plus propices. ;https://www.le-passe-temps.com/35993-medium_default/doggerland.jpg;http://www.supermeeple.com/wp-content/uploads/2015/02/logo-supermeeple-margin-top1.png;https://www.youtube.com/watch?v=iuSRA2DlGmY
939;Expéditions;Wolfgang Kramer;Super Meeple;1 à 6 joueurs;8 ans;60 mn;Tout public;;Antigone-Sud 4;Antigone-Sud 4e;231;oui;oui;Parcours;Expeditions;Expeditions,Parcours;Découvrez des lieux insolites et inexplorés, de nouvelles cultures, de nouveaux animaux exotiques et des paysages somptueux ! Trois expéditions différentes partent d’Europe du Nord mais chaque joueur participe à toutes les expéditions et essaye d’influencer leur progression de manière à atteindre ses objectifs et marquer des points de victoire. Un jeu interactif, fun et même instructif (apprenez des choses curieuses sur chaque destination) ! Pour tout public !;https://www.festivaldesjeux-cannes.com/media/2023/01/835d413f-fa94-4453-b06e-016c63f6da09.png;http://www.supermeeple.com/wp-content/uploads/2015/02/logo-supermeeple-margin-top1.png;
940;Caldera Park;Michael Kiesling, Wolfgang Kramer;Super Meeple;1 à 4 joueurs;10 ans;60 mn;Initiés;https://www.youtube.com/watch?v=Y_chNd_9LDs&embeds_euri=https%3A%2F%2Fwww.philibertnet.com%2F&feature=emb_logo;Antigone-Sud 4;Antigone-Sud 4b;206;oui;oui;Collection,Pose de tuiles;Animaux;Animaux,Collection,Pose de tuiles;Votre tâche consiste à regrouper les animaux de la même espèce dans des familles aussi grandes que possible. Mais les grandes familles ne sont que la moitié de la bataille : pour marquer beaucoup de points, elles doivent aussi avoir accès à des points d'eau et éviter le mauvais temps.;https://cdn3.philibertnet.com/570009-large_default/caldera-park.jpg;http://www.supermeeple.com/wp-content/uploads/2015/02/logo-supermeeple-margin-top1.png;https://www.youtube.com/watch?v=Y_chNd_9LDs&embeds_euri=https%3A%2F%2Fwww.philibertnet.com%2F&feature=emb_logo
941;Astra;Frigyes Schőberl, Eszter Krisztina Sas, Patrik Porkoláb;Super Meeple;2 à 5 joueurs;10 ans;60 mn;Initiés;https://feaxog.db.files.1drv.com/y4marOwr2_4HhjfbOO-3z25lQ30CgI4HLGkyuVNFHGDM_TP7C7oi7mdqr4S9QbJoHB8jcyYnE4MYZhrQjNgJJ-KKmPjYP3GEQXqLuD3Kkb-fDx7wCQz740VyRM916aCeQCqy_IcE_wXZYcZpa5fqOk22MdAaKkCpugIEUoTo0j_m2r4aAJMn0Sk4i5QaZxPLjJjs2XaixXyIz95wV-NW_9cpw;Antigone-Sud 4;Antigone-Sud 4a;204;oui;oui;Roll and write,Stop ou encore;Espace;Espace,Roll and write,Stop ou encore;Loin au-dessus de vos têtes, de nombreuses constellations vous attendent parmi la voûte céleste. Repérez une majorité d’étoiles pour bénéficier de bonus uniques, ou essayez de découvrir des constellations inconnues pour récupérer leur pouvoir !;https://cdn3.philibertnet.com/566913-large_default/astra.jpg;http://www.supermeeple.com/wp-content/uploads/2015/02/logo-supermeeple-margin-top1.png;
942;Paradice;Sergio Ortiz Ruiz;Zacatrus;2 à 4 joueurs;8 ans;60 mn;Tout public;https://www.youtube.com/watch?v=e4Is-UWsj04&embeds_euri=https%3A%2F%2Fwww.philibertnet.com%2F&feature=emb_logo;Antigone-Sud 4;Antigone-Sud 4d;209;oui;oui;Dés,Stop ou encore;Loisirs;Loisirs,Dés,Stop ou encore;Paradice, de Sergio Ortiz, est un jeu de fête foraine aussi familial que compétitif ! Vous devez compléter vos cartes stands avec les bons dés (que vous choisirez au distributeur ou obtiendrez à la roue de la fortune). Optimisez vos chances, choisissez vos objectifs et tentez de remporter les bonus de majorités, utilisez vos pouvoirs au bon moment, anticipez la fin de partie, gagnez des pochettes surprises ... Serez-vous le « Master of Paradice » ?;https://cdn2.philibertnet.com/560949-large_default/paradice.jpg;https://static.zacatrus.com/version1678636716/frontend/zaca/z2023/fr_FR/images/logo.svg;https://www.youtube.com/watch?v=e4Is-UWsj04&embeds_euri=https%3A%2F%2Fwww.philibertnet.com%2F&feature=emb_logo
943;Lovecraft;Silvestre Pastor;Zacatrus;1 à 2 joueurs;14 ans;45 mn;Experts;https://www.youtube.com/watch?v=SXrWGcQ686c;Antigone-Sud 4;Antigone-Sud 4d;209;oui;oui;Exploration;Univers H.P. Lovecraft, Aventure;Univers H.P. Lovecraft, Aventure,Exploration;Aventure Z Lovecraft est un jeu narratif pour une ou deux personnes rentrant dans la peau d'enquêteurs des années 20 en charge de résoudre une affaire.;https://cdn1.philibertnet.com/568900-large_default/aventure-z-vol1-lovecraft.jpg;https://static.zacatrus.com/version1678636716/frontend/zaca/z2023/fr_FR/images/logo.svg;https://www.youtube.com/watch?v=SXrWGcQ686c
944;Smart 10;Christoph Reiser, Arno Steinwender;Puzzle Michèle Wilson - PMWD ;2 à 8 joueurs;14 ans;30 mn;Tout public;https://cdn.1j1ju.com/medias/e1/36/f1-smart-10-regle.pdf;Esplanade-Centre 5;Esplanade-Centre 5c;222;oui;oui;Cartes,Connaissance,Stop ou encore;Vie Quotidienne;Vie Quotidienne,Cartes,Connaissance,Stop ou encore;Smart 10 est un jeu de quiz où chaque question à 10 réponses possibles, à vous de trouver la bonne ! Dans ce jeu nomade, tout est inclus dans le boîtier. Pour gagner, il vous faudra un peu de connaissances et une bonne auto-évaluation.;https://cdn1.philibertnet.com/553119-large_default/smart-10.jpg;https://puzzlemichelewilson.com/cms-cache/FR-LOGO.png;https://www.youtube.com/watch?v=LreFuPoc3ts
945;Pentago;Tomas Flodén;Mindtwister;2 joueurs;8 ans;30 mn;Tout public;http://www.ludovalais.ch/img_docjeux/Pentago.pdf;Esplanade-Centre 5;Esplanade-Centre 5c;222;oui;oui;Alignement;Abstrait;Abstrait,Alignement;Pentago est un jeu de stratégie unique et rapide, à la fois simple et sophistiqué. Le but du jeu est d'aligner 5 billes de sa couleur n'importe où sur le plateau.;https://cdn1.philibertnet.com/549316-large_default/pentago-mecanic.jpg;https://cf.geekdo-images.com/T8wqToUv4K6oWRWEnqiq8g__itemrep/img/Af5QqGnevFqtNPXx6Q_HtU1puRM=/fit-in/246x300/filters:strip_icc()/pic1050905.jpg;https://www.youtube.com/watch?v=i064sxMilPA
946;Happy Bee;Maxime Rambourg et Théo Rivière;Helvetiq;3 à 6 joueurs;8 ans;15 mn;Tout public;http://vitrine-wilsonjeux.fr/?_l=&_p=documents&barcode=99227&dl=316;Esplanade-Centre 5;Esplanade-Centre 5c;222;oui;oui;Deck building,Majorité;Nature, Abeilles, Fleurs, Pollen;Nature, Abeilles, Fleurs, Pollen,Deck building,Majorité;Dans Happy Bee, vous jouez des cartes abeilles et passez les autres à vos adversaires. Votre but : polliniser le plus grand nombre de fleurs. Choisissez bien les cartes abeilles que vous souhaitez jouer pour remporter la majorité et ainsi récupérer des fleurs. Mais prenez garde, vous n’êtes pas le ou la seul·e à vouloir récupérer les fleurs qui rapportent le plus de points de victoire.;https://www.espritjeu.com/upload/image/happy-bee-p-image-84867-grande.jpg;;https://www.youtube.com/watch?v=_fxy6IWP2bk
947;Fun Facts;Kasper Lapp;Repos Prod;4 à 8 joueurs;8 ans;30 mn;Ambiance;https://cdn.svc.asmodee.net/production-rprod/storage/downloads/games/fun-facts/ff-fr01-rules-1661781993er05J.pdf;Esplanade-Est 1;;179;non;oui;Cartes,Coopératif;Vie Quotidienne;Vie Quotidienne,Cartes,Coopératif;Ce jeu d’ambiance simple et amusant vous promet des fous rires et des anecdotes insolites sur vos proches... et sur vous-même ! C’est également le jeu idéal pour apprendre à se connaitre dans une atmosphère bienveillante, en famille comme entre amis.;https://cdn3.philibertnet.com/552222-large_default/fun-facts.jpg;https://www.rprod.com/images/logo-repos.png;https://www.youtube.com/watch?v=kw-Wmo_dbbM
947;Fun Facts;Kasper Lapp;Repos Prod;4 à 8 joueurs;8 ans;30 mn;Ambiance;https://cdn.svc.asmodee.net/production-rprod/storage/downloads/games/fun-facts/ff-fr01-rules-1661781993er05J.pdf;Antigone-Sud 1;Antigone-Sud 1c;203;oui;oui;Cartes,Coopératif;Vie Quotidienne;Vie Quotidienne,Cartes,Coopératif;Ce jeu d’ambiance simple et amusant vous promet des fous rires et des anecdotes insolites sur vos proches... et sur vous-même ! C’est également le jeu idéal pour apprendre à se connaitre dans une atmosphère bienveillante, en famille comme entre amis.;https://cdn3.philibertnet.com/552222-large_default/fun-facts.jpg;https://www.rprod.com/images/logo-repos.png;https://www.youtube.com/watch?v=kw-Wmo_dbbM
948;7 Wonders (ext. Edifice);Antoine Bauza;Repos Prod;3 à 7 joueurs;10 ans;30 mn;Initiés;https://cdn.svc.asmodee.net/production-rprod/storage/downloads/games/7wonders-edifice/Rules/7ed-fr02-rules-1674569978na6Bv.pdf;Antigone-Sud 1;Antigone-Sud 1b;202;oui;oui;Commerce,Gestion de ressources;Antiquité;Antiquité,Commerce,Gestion de ressources;Dans 7 Wonders Nouvelle Edition - Edifice, la nouvelle extension de 7 Wonders, les joueurs vont devoir relever ensemble un défi : bâtir de majestueux édifices. Ils en tireront les bénéfices à sa construction ou en subiront les préjudices en cas d’échec. Edifices est idéal pour bien débuter les extensions de 7 Wonders. Une extension facile à prendre en main pour augmenter son expérience de jeu sans rajouter du temps de partie. Plus d’interaction entre les joueurs avec la construction d’édifices communs. Des figurines pour représenter les trois âges du jeu. Deux nouvelles merveilles : Ur et Carthage. (Nécessite le jeu de base pour être joué.);https://cdn1.philibertnet.com/568132-large_default/7-wonders-nouvelle-edition-edifice.jpg;https://www.rprod.com/images/logo-repos.png;https://www.youtube.com/watch?v=f-oGVNmzLqM
949;Heat;Daniel Skjold Pedersen, Asger Harding Granerud;Days of Wonder;1 à 6 joueurs;10 ans;45 mn;Tout public;https://ncdn1.daysofwonder.com/heat/fr/img/ht_rules_FR.pdf;Esplanade-Est 2;;180;non;oui;Cartes,Course,Deck building;Course de Voiture;Course de Voiture,Cartes,Course,Deck building;Heat est un jeu de course basé sur une gestion de main de cartes simple et intuitive qui vous place dans le siège d'un pilote des courses automobiles des années 1960. À vous de garder votre moteur suffisamment froid pour remporter le Grand Prix.;https://cdn1.philibertnet.com/548640-large_default/heat.jpg;https://ncdn1.daysofwonder.com/fr/img/boardgames_logo.png;https://www.youtube.com/watch?v=TSdySZrNI80
949;Heat;Daniel Skjold Pedersen, Asger Harding Granerud;Days of Wonder;1 à 6 joueurs;10 ans;45 mn;Tout public;https://ncdn1.daysofwonder.com/heat/fr/img/ht_rules_FR.pdf;Antigone-Sud 1;Antigone-Sud 1b;202;oui;oui;Cartes,Course,Deck building;Course de Voiture;Course de Voiture,Cartes,Course,Deck building;Heat est un jeu de course basé sur une gestion de main de cartes simple et intuitive qui vous place dans le siège d'un pilote des courses automobiles des années 1960. À vous de garder votre moteur suffisamment froid pour remporter le Grand Prix.;https://cdn1.philibertnet.com/548640-large_default/heat.jpg;https://ncdn1.daysofwonder.com/fr/img/boardgames_logo.png;https://www.youtube.com/watch?v=TSdySZrNI80
950;Splendor Duel;Bruno Cathala, Marc André;Space Cowboy;2 joueurs;10 ans;45 mn;Tout public;https://www.spacecowboys.fr/_files/ugd/59baa2_23baf559d4aa46b1a51739667ef3800f.pdf;Antigone-Sud 1;Antigone-Sud 1b;202;oui;oui;Collection,Combinaison,Développement;Renaissance;Renaissance,Collection,Combinaison,Développement;Découvrez de nouveaux rebondissements et des opportunités stratégiques dérivés de Splendor, le jeu original à succès. Acquérez des cartes aux pouvoirs impressionnants, profitez de privilèges spéciaux et battez-vous pour l'accès limité aux perles. Splendor Duel est un jeu indépendant à deux joueurs basé sur Splendor qui conserve certains des principaux mécanismes de jeu de ce dernier, tout en étant un peu plus complexe, dynamique, interactif, riche, tendu et méchant. Le jeu comporte un plateau principal partagé par les deux adversaires, des pouvoirs de cartes et trois conditions de victoire.;https://cdn1.philibertnet.com/551503-large_default/splendor-duel.jpg;https://cf.geekdo-images.com/ZyCgVPxUdzSg4dUx5cCzVw__itemrep/img/buWc8E5B89nx-iiKoKscBEfhziE=/fit-in/246x300/filters:strip_icc()/pic2617614.png;https://videoregles.net/videoregle/splendor-duel
951;Dixit;Jean-Louis Roubira;Libellud;3 à 8 joueurs;8 ans;30 mn;Tout public;https://cdn.1j1ju.com/medias/c0/fc/0f-dixit-regle.pdf;Antigone-Sud 1;Antigone-Sud 1c;203;oui;oui;Déduction,Parcours;Imagination;Imagination,Déduction,Parcours;Dixit, un jeu de communication. Le principe de Dixit est simple : les joueurs doivent deviner et faire deviner des cartes illustrées. À chaque tour, un joueur devient le conteur qui choisit une carte et la décrit avec une phase, un mot ou un son. Mais attention, pour marquer des points, la carte doit être trouvée seulement par une partie des joueurs. Le message doit donc être à la fois clair et crypté. Un certain mystère doit planer. À vous d'être inventif et malin ! ;https://www.libellud.com/wp-content/uploads/2021/12/caroussel-boite-dixit-mobile-1.png;https://www.libellud.com/wp-content/uploads/2021/11/logo_libellud.png.webp;https://videoregles.net/videoregle/dixit
953;Stella - Dixit Universe;Jean-Louis Roubira, Gérald Cattiaux;Libellud;3 à 6 joueurs;8 ans;30 mn;Tout public;https://www.libellud.com/wp-content/uploads/2022/03/STELLA_RULES_FR_LD.pdf;Antigone-Sud 1;Antigone-Sud 1c;203;oui;oui;Cartes,Observation,Parcours;Onirique;Onirique,Cartes,Observation,Parcours;Stella est un jeu compétitif d’interprétation d’images qui explore une nouvelle approche de l’univers Dixit. À partir d’un mot, trouvez des associations entre ce dernier et des cartes Dixit révélées aux yeux de tous. Pour marquer des points, choisissez les mêmes images que vos adversaires : plus vous en avez, mieux c’est. Il vous faudra prendre des risques pour l’emporter, mais ne tentez pas de monter trop haut dans les étoiles car plus lourde sera la chute ! À la fin du quatrième tour, le joueur avec le plus de points est désigné vainqueur. Prenez des risques calculés, mais attention à la chute !. ;https://www.libellud.com/wp-content/uploads/2022/03/STELLA_box_R_FR_72dpi.png;https://www.libellud.com/wp-content/uploads/2021/11/logo_libellud.png.webp;https://www.youtube.com/watch?v=ZiqOlTG5lk4
954;Biotopes;Sébastien Castano;Palladis Games;1 à 5 joueurs;12 ans;60 mn;Initiés;https://parisparisdesign.fr/wp-content/uploads/2023/02/Biotopes-Regles-02-2023.pdf;Antigone-Sud 3;Antigone-Sud 3a;228;oui;oui;Bag building,Développement,Pose de tuiles;Environnement, animaux;Environnement, animaux,Bag building,Développement,Pose de tuiles;Dans Biotopes, vous devrez développer votre écosystème afin qu'il soit le plus vivant possible. Colonisez le paysage central, attirez des espèce animales et faites grossir leurs populations. Mais pour y parvenir, vous devrez aussi vous battre pour conserver votre espace vital. ;https://www.le-passe-temps.com/36054-medium_default/biotopes.jpg;https://www.palladisgames.fr/wp-content/uploads/2022/06/palladis.png;https://www.youtube.com/watch?v=R1N0IuNWOFA
955;Fauna;Friedemann Friese;Atalia;2 à 6 joueurs;10 ans;60 mn;Tout public;https://cdn.1j1ju.com/medias/54/77/11-fauna-regle.pdf;Esplanade-Est 3;Esplanade-Est 3b;227;oui;oui;Déduction;Animaux sauvages,  Géographie;Animaux sauvages,  Géographie,Déduction;Saviez-vous qu'une girafe peut atteindre plus de 5 mètres de haut ? Que le Caïman Yacare ne pèse qu'environ 60 kg ? Et combien mesure la queue de l'ours polaire ? Voici le type de questions auxquelles il vous faudra répondre dans Fauna. Peur de ne pas tout savoir sur les 360 ​​animaux présents dans le jeu ? Pas d'inquiétude : même en restant approximatif, vous pouvez gagner des points. Par contre, pas sûr que vous remportiez la partie, si vous jouez chaque manche au bluff !;https://www.atalia-jeux.com/2840-large_default/fauna.jpg;https://www.atalia-jeux.com/img/atalia-jeux-logo-1489513199.jpg;https://www.youtube.com/watch?v=ufRPb_vhzoo
956;Duos;Niklas Gestrin, Markus Tangring;Granna;2 à 6 joueurs;8 ans;30 mn;Tout public;https://www.youtube.com/watch?v=ZkgD2KJ1pnM;Esplanade-Est 3;Esplanade-Est 3b;227;oui;oui;Observation;Association d'idées, Images;Association d'idées, Images,Observation;Un jeu d'association d'idées avec des images. Pas de plastique !;https://www.atalia-jeux.com/img/cms/2023-01%20nvt%C3%A9s/duos.png;https://cdn.1j1ju.com/thumbs/logo-lg-webp/medias/88/b2/23-logo-granna.webp;https://www.youtube.com/watch?v=ZkgD2KJ1pnM
957;Aetherya;François Bachelart;Nostromo Editions;1 à 4 joueurs;10 ans;30 mn;Tout public;https://nostromo-editions.com/wp-content/uploads/2022/08/Regles-Aetherya-FR-2.0.pdf;Esplanade-Est 3;Esplanade-Est 3a;218;oui;oui;Cartes;Fantastique, Médiéval;Fantastique, Médiéval,Cartes;Dans Aetherya, chaque joueur va explorer des contrées inconnues, édifier un royaume peuplé de créatures et de paysages divers. Il s’efforcera d’agencer au mieux les éléments de son royaume afin d’obtenir l’accord parfait et marquer le plus de « points d’harmonie » possible.;https://nostromo-editions.com/wp-content/uploads/2021/04/Cover.jpg;https://i0.wp.com/nostromo-editions.com/wp-content/uploads/2021/04/Logo-generique-noir.png?fit=3000%2C1000&ssl=1;https://www.youtube.com/watch?v=GLnsQ5luv1w
